Country Code,year,indicator,estimate
BEL,1996,va,1.43
BLZ,1996,va,0.82
BEN,1996,va,0.26
BMU,1996,va,1.18
BTN,1996,va,-0.95
BOL,1996,va,0.16
BIH,1996,va,-0.1
BWA,1996,va,0.86
BRA,1996,va,0.24
BRN,1996,va,-0.65
BGR,1996,va,0.43
BFA,1996,va,-0.53
BDI,1996,va,-1.55
KHM,1996,va,-0.75
CMR,1996,va,-0.94
CAN,1996,va,1.57
CPV,1996,va,0.94
CYM,1996,va,1.62
CAF,1996,va,-0.83
TCD,1996,va,-0.99
CHL,1996,va,0.72
CHN,1996,va,-1.36
COL,1996,va,-0.51
COM,1996,va,-0.42
ZAR,1996,va,-1.6
COG,1996,va,-0.83
CRI,1996,va,1.08
HRV,1996,va,-0.16
CUB,1996,va,-1.43
CYP,1996,va,1.04
CZE,1996,va,1.03
CIV,1996,va,-0.58
DNK,1996,va,1.54
DJI,1996,va,-0.88
DMA,1996,va,1.04
DOM,1996,va,0.06
ECU,1996,va,0.01
EGY,1996,va,-0.84
SLV,1996,va,-0.1
GNQ,1996,va,-1.52
ERI,1996,va,-1.36
EST,1996,va,0.93
SWZ,1996,va,-1.33
ETH,1996,va,-1.08
FJI,1996,va,0.15
FIN,1996,va,1.52
FRA,1996,va,1.31
GUF,1996,va,0.52
GAB,1996,va,-0.32
GMB,1996,va,-1.27
GEO,1996,va,-0.33
DEU,1996,va,1.33
GHA,1996,va,-0.21
GRC,1996,va,1
GRD,1996,va,0.61
GTM,1996,va,-0.24
GIN,1996,va,-1.23
GNB,1996,va,-0.97
GUY,1996,va,0.25
HTI,1996,va,-0.69
HND,1996,va,-0.22
HKG,1996,va,0.33
HUN,1996,va,1.02
ISL,1996,va,1.46
IND,1996,va,0.48
IDN,1996,va,-0.92
IRN,1996,va,-0.95
IRQ,1996,va,-1.96
IRL,1996,va,1.38
ISR,1996,va,0.7
ITA,1996,va,1.13
JAM,1996,va,0.59
JPN,1996,va,1.07
JOR,1996,va,-0.24
KAZ,1996,va,-0.96
KEN,1996,va,-0.65
KIR,1996,va,1.15
PRK,1996,va,-1.92
KOR,1996,va,0.67
KSV,1996,va,-1.7
KWT,1996,va,-0.24
KGZ,1996,va,-0.79
LAO,1996,va,-1.13
LVA,1996,va,0.72
LBN,1996,va,-0.33
LSO,1996,va,-0.48
LBR,1996,va,-1.43
LBY,1996,va,-1.5
LIE,1996,va,1.56
LTU,1996,va,0.98
LUX,1996,va,1.55
MAC,1996,va,0.3
MDG,1996,va,-0.12
MWI,1996,va,-0.09
MYS,1996,va,-0.18
MDV,1996,va,-0.66
MLI,1996,va,0.01
MLT,1996,va,1.17
MHL,1996,va,1.23
MTQ,1996,va,0.74
MRT,1996,va,-0.57
MUS,1996,va,0.85
MEX,1996,va,-0.04
FSM,1996,va,1.11
MDA,1996,va,0.02
MCO,1996,va,1.1
MNG,1996,va,0.42
MAR,1996,va,-0.42
MOZ,1996,va,-0.28
MMR,1996,va,-1.89
NAM,1996,va,0.5
NRU,1996,va,0.99
NPL,1996,va,-0.06
NLD,1996,va,1.56
NZL,1996,va,1.63
NIC,1996,va,0.05
NER,1996,va,-1.51
NGA,1996,va,-1.55
MKD,1996,va,-0.39
NOR,1996,va,1.56
OMN,1996,va,-0.71
PAK,1996,va,-0.6
PLW,1996,va,1.1
PAN,1996,va,0.13
PNG,1996,va,0.08
PRY,1996,va,-0.12
PER,1996,va,-0.53
PHL,1996,va,0.26
POL,1996,va,1.04
PRT,1996,va,1.5
PRI,1996,va,1.1
QAT,1996,va,-0.71
ROM,1996,va,0.29
RUS,1996,va,-0.22
RWA,1996,va,-1.58
WSM,1996,va,0.74
SMR,1996,va,1.29
SAU,1996,va,-1.5
SEN,1996,va,0.11
SRB,1996,va,-1.22
SYC,1996,va,0.12
SLE,1996,va,-0.59
SGP,1996,va,0.14
SVK,1996,va,0.64
SVN,1996,va,1.28
SLB,1996,va,0.81
SOM,1996,va,-1.89
ZAF,1996,va,0.84
ESP,1996,va,1.32
LKA,1996,va,-0.27
KNA,1996,va,1.03
LCA,1996,va,1.06
VCT,1996,va,1.04
SDN,1996,va,-1.86
SUR,1996,va,-0.09
SWE,1996,va,1.52
CHE,1996,va,1.42
SYR,1996,va,-1.4
STP,1996,va,0.33
TWN,1996,va,0.67
TJK,1996,va,-1.65
TZA,1996,va,-0.64
THA,1996,va,0.31
TMP,1996,va,-1.72
TGO,1996,va,-0.99
TON,1996,va,0.23
TTO,1996,va,0.69
TUN,1996,va,-0.6
TKM,1996,va,-1.58
TUV,1996,va,1.29
TUR,1996,va,-0.13
UGA,1996,va,-0.89
UKR,1996,va,-0.32
ARE,1996,va,-0.41
GBR,1996,va,1.27
USA,1996,va,1.35
URY,1996,va,0.83
UZB,1996,va,-1.6
VUT,1996,va,0.63
VEN,1996,va,-0.09
VNM,1996,va,-1.09
WBG,1996,va,-0.76
YEM,1996,va,-0.68
ZMB,1996,va,-0.33
ZWE,1996,va,-0.61
AFG,1998,cc,-1.18
ALB,1998,cc,-0.99
DZA,1998,cc,-0.92
ADO,1998,cc,1.33
AGO,1998,cc,-1.18
ATG,1998,cc,0.88
ARG,1998,cc,-0.2
ARM,1998,cc,-0.94
AUS,1998,cc,1.8
AUT,1998,cc,1.8
AZE,1998,cc,-1.29
BHS,1998,cc,1.3
BHR,1998,cc,0.25
BGD,1998,cc,-0.77
BRB,1998,cc,1.54
BLR,1998,cc,-0.32
BEL,1998,cc,1.31
BLZ,1998,cc,-0.02
BEN,1998,cc,-0.65
BMU,1998,cc,1.33
BTN,1998,cc,0.88
BOL,1998,cc,-0.44
BIH,1998,cc,-0.4
BWA,1998,cc,0.82
BRA,1998,cc,0.04
BRN,1998,cc,0.35
BGR,1998,cc,-0.18
BFA,1998,cc,0.1
BDI,1998,cc,-0.68
KHM,1998,cc,-0.99
CMR,1998,cc,-1.31
CAN,1998,cc,2.03
CPV,1998,cc,1.16
CYM,1998,cc,1.33
CAF,1998,cc,-1.12
TCD,1998,cc,-1.34
CHL,1998,cc,1.3
CHN,1998,cc,-0.35
COL,1998,cc,-0.52
COM,1998,cc,-0.97
ZAR,1998,cc,-1.42
COG,1998,cc,-1.2
CRI,1998,cc,0.76
HRV,1998,cc,-0.59
CUB,1998,cc,0.34
CYP,1998,cc,1.06
CZE,1998,cc,0.52
CIV,1998,cc,-0.5
DNK,1998,cc,2.2
DJI,1998,cc,-0.68
DMA,1998,cc,0.88
DOM,1998,cc,-0.76
ECU,1998,cc,-0.79
EGY,1998,cc,-0.48
SLV,1998,cc,-0.89
GNQ,1998,cc,-1.19
ERI,1998,cc,0.52
EST,1998,cc,0.66
SWZ,1998,cc,0.05
ETH,1998,cc,-0.9
FJI,1998,cc,0.66
FIN,1998,cc,2.2
FRA,1998,cc,1.35
GUF,1998,cc,0.88
GAB,1998,cc,-1
GMB,1998,cc,-0.36
GEO,1998,cc,-0.98
DEU,1998,cc,2
GHA,1998,cc,-0.33
GRC,1998,cc,0.76
GRD,1998,cc,0.88
GTM,1998,cc,-0.87
GIN,1998,cc,-1.08
GNB,1998,cc,-1.12
GUY,1998,cc,-0.35
HTI,1998,cc,-1.17
HND,1998,cc,-1.02
HKG,1998,cc,1.3
HUN,1998,cc,0.73
ISL,1998,cc,1.91
IND,1998,cc,-0.26
IDN,1998,cc,-1.16
IRN,1998,cc,-0.46
IRQ,1998,cc,-1.42
IRL,1998,cc,1.55
ISR,1998,cc,1.15
ITA,1998,cc,0.49
JAM,1998,cc,0.14
JPN,1998,cc,1.07
JOR,1998,cc,0.11
KAZ,1998,cc,-1.08
KEN,1998,cc,-1.17
PRK,1998,cc,-1.25
KOR,1998,cc,0.3
KWT,1998,cc,0.56
KGZ,1998,cc,-1.06
LAO,1998,cc,-0.69
LVA,1998,cc,0.14
LBN,1998,cc,-0.47
LSO,1998,cc,-0.11
LBR,1998,cc,-1.54
LBY,1998,cc,-0.91
LIE,1998,cc,1.33
LTU,1998,cc,0.3
LUX,1998,cc,1.89
MAC,1998,cc,0.43
MDG,1998,cc,-0.56
MWI,1998,cc,-0.26
MYS,1998,cc,0.36
MDV,1998,cc,-0.29
MLI,1998,cc,-0.9
MLT,1998,cc,0.53
MTQ,1998,cc,0.88
MRT,1998,cc,-0.52
MUS,1998,cc,0.22
MEX,1998,cc,-0.39
MDA,1998,cc,-0.4
MNG,1998,cc,0.11
MNE,1998,cc,0.5
MAR,1998,cc,0.1
MOZ,1998,cc,-0.39
MMR,1998,cc,-1.33
NAM,1998,cc,0.74
NPL,1998,cc,-0.6
NLD,1998,cc,2.09
NZL,1998,cc,2.15
NIC,1998,cc,-0.96
NER,1998,cc,-1.07
NGA,1998,cc,-1.16
MKD,1998,cc,-0.64
NOR,1998,cc,2.16
OMN,1998,cc,0.72
PAK,1998,cc,-1.08
PAN,1998,cc,-0.14
PNG,1998,cc,-0.7
PRY,1998,cc,-1.33
PER,1998,cc,-0.43
PHL,1998,cc,-0.38
POL,1998,cc,0.79
PRT,1998,cc,1.25
PRI,1998,cc,0.43
QAT,1998,cc,0.47
ROM,1998,cc,-0.65
RUS,1998,cc,-0.95
RWA,1998,cc,-0.73
WSM,1998,cc,-0.02
SAU,1998,cc,-0.26
SEN,1998,cc,-0.12
SRB,1998,cc,-1.2
SYC,1998,cc,0.57
SLE,1998,cc,-0.72
SGP,1998,cc,2.06
SVK,1998,cc,0.06
SVN,1998,cc,1.16
SLB,1998,cc,0.36
SOM,1998,cc,-1.17
ZAF,1998,cc,0.64
ESP,1998,cc,1.36
LKA,1998,cc,-0.08
SDN,1998,cc,-1.12
SUR,1998,cc,0.25
SWE,1998,cc,2.17
CHE,1998,cc,2.05
SYR,1998,cc,-0.91
STP,1998,cc,0.4
TWN,1998,cc,0.58
TJK,1998,cc,-1.25
TZA,1998,cc,-0.8
THA,1998,cc,-0.14
TGO,1998,cc,-0.83
TTO,1998,cc,0.66
TUN,1998,cc,-0.43
TKM,1998,cc,-1.07
TUR,1998,cc,-0.35
UGA,1998,cc,-0.99
UKR,1998,cc,-1.26
ARE,1998,cc,0.03
GBR,1998,cc,2.05
USA,1998,cc,1.55
URY,1998,cc,1.08
UZB,1998,cc,-1.13
VUT,1998,cc,0.24
VEN,1998,cc,-0.93
VNM,1998,cc,-0.49
WBG,1998,cc,0.03
YEM,1998,cc,-1
ZMB,1998,cc,-0.85
ZWE,1998,cc,-0.5
AFG,1998,ge,-2.1
ALB,1998,ge,-0.73
DZA,1998,ge,-0.88
ADO,1998,ge,1.4
AGO,1998,ge,-1.06
ATG,1998,ge,0.65
ARG,1998,ge,0.33
ARM,1998,ge,-0.55
AUS,1998,ge,1.62
AUT,1998,ge,1.8
AZE,1998,ge,-0.93
BHS,1998,ge,1.26
BHR,1998,ge,0.57
BGD,1998,ge,-0.49
BRB,1998,ge,1.4
BLR,1998,ge,-0.55
BEL,1998,ge,1.77
BLZ,1998,ge,0.4
BEN,1998,ge,-0.35
BMU,1998,ge,1.15
BTN,1998,ge,0.65
BOL,1998,ge,-0.1
BIH,1998,ge,-1.21
BWA,1998,ge,0.43
BRA,1998,ge,-0.2
BRN,1998,ge,0.89
BGR,1998,ge,-0.08
BFA,1998,ge,-0.92
BDI,1998,ge,-1.6
KHM,1998,ge,-0.87
CMR,1998,ge,-0.83
CAN,1998,ge,1.88
CYM,1998,ge,1.9
CAF,1998,ge,-1.35
TCD,1998,ge,-0.6
CHL,1998,ge,1.1
CHN,1998,ge,-0.2
COL,1998,ge,-0.33
COM,1998,ge,-1.6
ZAR,1998,ge,-1.73
COG,1998,ge,-1.1
CRI,1998,ge,0.31
HRV,1998,ge,0.04
CUB,1998,ge,-0.5
CYP,1998,ge,1.2
CZE,1998,ge,0.59
CIV,1998,ge,-0.23
DNK,1998,ge,1.91
DJI,1998,ge,-0.85
DMA,1998,ge,0.65
DOM,1998,ge,-0.53
ECU,1998,ge,-0.35
EGY,1998,ge,-0.2
SLV,1998,ge,-0.61
GNQ,1998,ge,-1.04
ERI,1998,ge,-1.1
EST,1998,ge,0.5
SWZ,1998,ge,-0.6
ETH,1998,ge,-1.19
FJI,1998,ge,-0.1
FIN,1998,ge,1.95
FRA,1998,ge,1.45
GUF,1998,ge,0.9
GAB,1998,ge,-0.46
GMB,1998,ge,-0.48
GEO,1998,ge,-0.6
DEU,1998,ge,1.81
GHA,1998,ge,-0.22
GRC,1998,ge,0.74
GRD,1998,ge,0.65
GTM,1998,ge,-0.35
GIN,1998,ge,-0.85
GNB,1998,ge,-1.29
GUY,1998,ge,-0.04
HTI,1998,ge,-1.17
HND,1998,ge,-0.61
HKG,1998,ge,1.1
HUN,1998,ge,0.94
ISL,1998,ge,1.84
IND,1998,ge,-0.11
IDN,1998,ge,-0.69
IRN,1998,ge,-0.49
IRQ,1998,ge,-1.92
IRL,1998,ge,1.74
ISR,1998,ge,1.04
ITA,1998,ge,0.83
JAM,1998,ge,0.22
JPN,1998,ge,1.02
JOR,1998,ge,0.08
KAZ,1998,ge,-0.87
KEN,1998,ge,-0.49
PRK,1998,ge,-1.92
KOR,1998,ge,0.29
KWT,1998,ge,-0.08
KGZ,1998,ge,-0.35
LAO,1998,ge,-0.6
LVA,1998,ge,0.19
LBN,1998,ge,0.02
LSO,1998,ge,-0.1
LBR,1998,ge,-1.73
LBY,1998,ge,-0.93
LIE,1998,ge,1.65
LTU,1998,ge,0.31
LUX,1998,ge,1.96
MAC,1998,ge,0.4
MDG,1998,ge,-0.55
MWI,1998,ge,-0.34
MYS,1998,ge,0.75
MDV,1998,ge,0.9
MLI,1998,ge,-1.17
MLT,1998,ge,0.89
MTQ,1998,ge,0.9
MRT,1998,ge,-0.1
MUS,1998,ge,0.32
MEX,1998,ge,0.38
MDA,1998,ge,-0.34
MNG,1998,ge,-0.29
MAR,1998,ge,0.02
MOZ,1998,ge,-0.47
MMR,1998,ge,-1.19
NAM,1998,ge,0.3
NPL,1998,ge,-0.35
NLD,1998,ge,2
NZL,1998,ge,1.63
NIC,1998,ge,-0.66
NER,1998,ge,-1.1
NGA,1998,ge,-1.12
MKD,1998,ge,-0.72
NOR,1998,ge,1.91
OMN,1998,ge,0.42
PAK,1998,ge,-0.49
PAN,1998,ge,0.36
PNG,1998,ge,-0.48
PRY,1998,ge,-1.06
PER,1998,ge,0.07
PHL,1998,ge,-0.04
POL,1998,ge,0.62
PRT,1998,ge,1.11
PRI,1998,ge,1.15
QAT,1998,ge,0.43
ROM,1998,ge,-0.53
RUS,1998,ge,-0.66
RWA,1998,ge,-1.1
WSM,1998,ge,0.4
SAU,1998,ge,-0.22
SEN,1998,ge,-0.15
SRB,1998,ge,-0.88
SYC,1998,ge,0.65
SLE,1998,ge,-1.55
SGP,1998,ge,2.07
SVK,1998,ge,0.54
SVN,1998,ge,0.75
SOM,1998,ge,-1.92
ZAF,1998,ge,0.62
ESP,1998,ge,1.6
LKA,1998,ge,-0.46
SDN,1998,ge,-1.06
SUR,1998,ge,-0.48
SWE,1998,ge,1.88
CHE,1998,ge,1.91
SYR,1998,ge,-1.06
STP,1998,ge,-0.35
TWN,1998,ge,0.8
TJK,1998,ge,-1.35
TZA,1998,ge,-0.55
THA,1998,ge,0.04
TGO,1998,ge,-0.99
TTO,1998,ge,0.21
TUN,1998,ge,0.42
TKM,1998,ge,-1.1
TUR,1998,ge,-0.31
UGA,1998,ge,-0.49
UKR,1998,ge,-0.85
ARE,1998,ge,0.75
GBR,1998,ge,1.86
USA,1998,ge,1.7
URY,1998,ge,0.43
UZB,1998,ge,-1.21
VEN,1998,ge,-0.8
VNM,1998,ge,-0.42
WBG,1998,ge,-1.1
YEM,1998,ge,-0.8
ZMB,1998,ge,-1.07
ZWE,1998,ge,-0.42
AFG,1998,pv,-2.43
ALB,1998,pv,-0.54
DZA,1998,pv,-1.88
ADO,1998,pv,1.18
AGO,1998,pv,-2.32
ATG,1998,pv,0.73
ARG,1998,pv,-0.13
ARM,1998,pv,-0.66
AUS,1998,pv,1.07
AUT,1998,pv,1.11
AZE,1998,pv,-0.7
BHS,1998,pv,1.09
BHR,1998,pv,-0.16
BGD,1998,pv,-0.37
BRB,1998,pv,1.08
BLR,1998,pv,0.11
BEL,1998,pv,1.02
BLZ,1998,pv,0.6
BEN,1998,pv,0.74
BMU,1998,pv,0.73
BTN,1998,pv,0.54
BOL,1998,pv,-0.24
BIH,1998,pv,-0.59
BWA,1998,pv,0.96
BRA,1998,pv,-0.34
BRN,1998,pv,1.11
BGR,1998,pv,0.58
BFA,1998,pv,-0.11
BDI,1998,pv,-2.3
KHM,1998,pv,-1.26
CMR,1998,pv,-0.78
CAN,1998,pv,0.95
CPV,1998,pv,1.11
CYM,1998,pv,0.73
CAF,1998,pv,-1.14
TCD,1998,pv,-1.31
CHL,1998,pv,0.03
CHN,1998,pv,-0.39
COL,1998,pv,-1.79
COM,1998,pv,0.56
ZAR,1998,pv,-2.85
COG,1998,pv,-1.5
CRI,1998,pv,0.9
HRV,1998,pv,0.07
CUB,1998,pv,0.01
CYP,1998,pv,0.22
CZE,1998,pv,0.9
CIV,1998,pv,-0.2
DNK,1998,pv,1.43
DJI,1998,pv,-0.96
DMA,1998,pv,0.73
DOM,1998,pv,-0.42
ECU,1998,pv,-0.16
EGY,1998,pv,-0.02
SLV,1998,pv,0.09
GNQ,1998,pv,-0.08
ERI,1998,pv,-0.97
EST,1998,pv,0.66
SWZ,1998,pv,-0.01
ETH,1998,pv,-0.63
FJI,1998,pv,0.86
FIN,1998,pv,1.47
FRA,1998,pv,0.7
GUF,1998,pv,0.05
GAB,1998,pv,0.33
GMB,1998,pv,0.68
GEO,1998,pv,-1.64
DEU,1998,pv,1.24
GHA,1998,pv,-0.14
GRC,1998,pv,0.77
GRD,1998,pv,0.95
GTM,1998,pv,-0.67
GIN,1998,pv,-0.59
GNB,1998,pv,-1.86
GUY,1998,pv,0.12
HTI,1998,pv,-0.94
HND,1998,pv,0.03
HKG,1998,pv,0.7
HUN,1998,pv,1.22
ISL,1998,pv,1.38
IND,1998,pv,-1.2
IDN,1998,pv,-1.73
IRN,1998,pv,-0.69
IRQ,1998,pv,-1.53
IRL,1998,pv,1.51
ISR,1998,pv,-1.12
ITA,1998,pv,1.19
JAM,1998,pv,0.08
JPN,1998,pv,1.25
JOR,1998,pv,0.08
KAZ,1998,pv,0.19
KEN,1998,pv,-0.91
PRK,1998,pv,-0.42
KOR,1998,pv,0.51
KWT,1998,pv,0.46
KGZ,1998,pv,-0.17
LAO,1998,pv,-0.19
LVA,1998,pv,0.03
LBN,1998,pv,-0.75
LSO,1998,pv,-0.12
LBR,1998,pv,-1.76
LBY,1998,pv,-0.81
LIE,1998,pv,1.18
LTU,1998,pv,0.43
LUX,1998,pv,1.39
MAC,1998,pv,0.27
MDG,1998,pv,0.2
MWI,1998,pv,-0.07
MYS,1998,pv,-0.04
MDV,1998,pv,1.12
MLI,1998,pv,0.43
MLT,1998,pv,1.43
MTQ,1998,pv,0.27
MRT,1998,pv,0.35
MUS,1998,pv,0.97
MEX,1998,pv,-0.42
MDA,1998,pv,0.39
MNG,1998,pv,0.35
MAR,1998,pv,0.31
MOZ,1998,pv,0.11
MMR,1998,pv,-1.49
NAM,1998,pv,0.51
NPL,1998,pv,-0.73
NLD,1998,pv,1.59
NZL,1998,pv,1.32
NIC,1998,pv,-0.49
NER,1998,pv,-0.32
NGA,1998,pv,-0.59
MKD,1998,pv,-0.71
NOR,1998,pv,1.44
OMN,1998,pv,0.85
PAK,1998,pv,-1.12
PAN,1998,pv,0.37
PNG,1998,pv,-0.11
PRY,1998,pv,-0.75
PER,1998,pv,-0.52
PHL,1998,pv,-0.26
POL,1998,pv,0.84
PRT,1998,pv,1.37
PRI,1998,pv,0.27
QAT,1998,pv,1.06
ROM,1998,pv,0.5
RUS,1998,pv,-1.09
RWA,1998,pv,-2.04
WSM,1998,pv,1.34
SAU,1998,pv,0.11
SEN,1998,pv,-0.99
SRB,1998,pv,-2.14
SYC,1998,pv,1.08
SLE,1998,pv,-2.17
SGP,1998,pv,0.93
SVK,1998,pv,1.18
SVN,1998,pv,1.24
SLB,1998,pv,1.11
SOM,1998,pv,-2.14
ZAF,1998,pv,-0.55
ESP,1998,pv,0.13
LKA,1998,pv,-1.48
LCA,1998,pv,0.35
VCT,1998,pv,1.11
SDN,1998,pv,-2.26
SUR,1998,pv,0.6
SWE,1998,pv,1.4
CHE,1998,pv,1.44
SYR,1998,pv,-0.04
STP,1998,pv,1.08
TWN,1998,pv,0.96
TJK,1998,pv,-1.84
TZA,1998,pv,-0.41
THA,1998,pv,0.64
TGO,1998,pv,-0.62
TTO,1998,pv,0.41
TUN,1998,pv,0.26
TKM,1998,pv,0.2
TUR,1998,pv,-1.23
UGA,1998,pv,-1.1
UKR,1998,pv,-0.12
ARE,1998,pv,0.87
GBR,1998,pv,0.93
USA,1998,pv,0.88
URY,1998,pv,0.77
UZB,1998,pv,-0.68
VUT,1998,pv,1.11
VEN,1998,pv,-0.54
VNM,1998,pv,0.32
WBG,1998,pv,-1.35
YEM,1998,pv,-1.19
ZMB,1998,pv,0.22
ZWE,1998,pv,-0.74
AFG,1998,rl,-1.73
ALB,1998,rl,-0.93
DZA,1998,rl,-1.2
ADO,1998,rl,1.18
AGO,1998,rl,-1.53
ATG,1998,rl,1.05
ARG,1998,rl,-0.04
ARM,1998,rl,-0.38
AUS,1998,rl,1.76
AUT,1998,rl,1.8
AZE,1998,rl,-1.12
BHS,1998,rl,1.26
BHR,1998,rl,0.35
BGD,1998,rl,-0.94
BRB,1998,rl,1.23
BLR,1998,rl,-0.89
BEL,1998,rl,1.22
BLZ,1998,rl,-0.11
BEN,1998,rl,0.05
BMU,1998,rl,1.21
BTN,1998,rl,0.04
BOL,1998,rl,-0.23
BIH,1998,rl,-0.67
BWA,1998,rl,0.63
BRA,1998,rl,-0.2
BRN,1998,rl,0.53
BGR,1998,rl,-0.22
BFA,1998,rl,-0.91
BDI,1998,rl,-1.38
KHM,1998,rl,-1.18
CMR,1998,rl,-1.14
CAN,1998,rl,1.71
CPV,1998,rl,0.67
CYM,1998,rl,1.46
CAF,1998,rl,-1.17
TCD,1998,rl,-1.19
CHL,1998,rl,1.1
CHN,1998,rl,-0.48
COL,1998,rl,-0.66
COM,1998,rl,-0.88
ZAR,1998,rl,-1.92
COG,1998,rl,-1.62
CRI,1998,rl,0.63
HRV,1998,rl,-0.41
CUB,1998,rl,-1.05
CYP,1998,rl,0.95
CZE,1998,rl,0.87
CIV,1998,rl,-0.92
DNK,1998,rl,1.84
DJI,1998,rl,-0.91
DMA,1998,rl,0.84
DOM,1998,rl,-0.58
ECU,1998,rl,-0.54
EGY,1998,rl,-0.13
SLV,1998,rl,-0.69
GNQ,1998,rl,-1.35
ERI,1998,rl,-0.63
EST,1998,rl,0.59
SWZ,1998,rl,-0.66
ETH,1998,rl,-0.91
FJI,1998,rl,0.34
FIN,1998,rl,1.95
FRA,1998,rl,1.36
GUF,1998,rl,0.96
GAB,1998,rl,-0.37
GMB,1998,rl,0
GEO,1998,rl,-1.22
DEU,1998,rl,1.62
GHA,1998,rl,-0.44
GRC,1998,rl,0.78
GRD,1998,rl,0.42
GTM,1998,rl,-1.04
GIN,1998,rl,-1.39
GNB,1998,rl,-1.88
GUY,1998,rl,-0.37
HTI,1998,rl,-1.43
HND,1998,rl,-0.89
HKG,1998,rl,0.98
HUN,1998,rl,0.81
ISL,1998,rl,1.66
IND,1998,rl,0.34
IDN,1998,rl,-0.75
IRN,1998,rl,-0.68
IRQ,1998,rl,-1.55
IRL,1998,rl,1.59
ISR,1998,rl,0.99
ITA,1998,rl,0.8
JAM,1998,rl,-0.25
JPN,1998,rl,1.35
JOR,1998,rl,0.3
KAZ,1998,rl,-1.11
KEN,1998,rl,-1.03
KIR,1998,rl,0.88
PRK,1998,rl,-1.15
KOR,1998,rl,0.78
KWT,1998,rl,0.61
KGZ,1998,rl,-0.8
LAO,1998,rl,-0.99
LVA,1998,rl,0.24
LBN,1998,rl,-0.41
LSO,1998,rl,0.17
LBR,1998,rl,-1.8
LBY,1998,rl,-1.12
LIE,1998,rl,1.47
LTU,1998,rl,0.55
LUX,1998,rl,1.76
MAC,1998,rl,0.2
MDG,1998,rl,-0.37
MWI,1998,rl,-0.42
MYS,1998,rl,0.28
MDV,1998,rl,-0.18
MLI,1998,rl,-0.23
MLT,1998,rl,1.26
MHL,1998,rl,-0.16
MTQ,1998,rl,1.21
MRT,1998,rl,-0.46
MUS,1998,rl,1.02
MEX,1998,rl,-0.53
FSM,1998,rl,0.88
MDA,1998,rl,-0.06
MCO,1998,rl,0.88
MNG,1998,rl,0.24
MNE,1998,rl,-0.79
MAR,1998,rl,0.13
MOZ,1998,rl,-0.83
MMR,1998,rl,-1.53
NAM,1998,rl,0.18
NRU,1998,rl,0.88
NPL,1998,rl,0.01
NLD,1998,rl,1.74
NZL,1998,rl,1.85
NIC,1998,rl,-0.61
NER,1998,rl,-0.68
NGA,1998,rl,-1.19
MKD,1998,rl,-0.33
NOR,1998,rl,1.95
OMN,1998,rl,0.42
PAK,1998,rl,-0.79
PLW,1998,rl,0.88
PAN,1998,rl,-0.13
PNG,1998,rl,-0.52
PRY,1998,rl,-0.83
PER,1998,rl,-0.74
PHL,1998,rl,0.03
POL,1998,rl,0.8
PRT,1998,rl,1.24
PRI,1998,rl,0.96
QAT,1998,rl,0.17
ROM,1998,rl,-0.11
RUS,1998,rl,-0.86
RWA,1998,rl,-1.46
WSM,1998,rl,0.96
SMR,1998,rl,0.88
SAU,1998,rl,0.05
SEN,1998,rl,0.07
SRB,1998,rl,-1.26
SYC,1998,rl,0.62
SLE,1998,rl,-1.31
SGP,1998,rl,1.24
SVK,1998,rl,0.17
SVN,1998,rl,1.18
SLB,1998,rl,0.73
SOM,1998,rl,-2.14
ZAF,1998,rl,0.16
ESP,1998,rl,1.31
LKA,1998,rl,0.06
KNA,1998,rl,0.88
LCA,1998,rl,0.88
VCT,1998,rl,0.88
SDN,1998,rl,-1.67
SUR,1998,rl,0
SWE,1998,rl,1.75
CHE,1998,rl,1.93
SYR,1998,rl,-0.54
STP,1998,rl,0.26
TWN,1998,rl,0.74
TJK,1998,rl,-1.53
TZA,1998,rl,-0.17
THA,1998,rl,0.51
TMP,1998,rl,-1.57
TGO,1998,rl,-0.76
TON,1998,rl,0.88
TTO,1998,rl,0.59
TUN,1998,rl,-0.32
TKM,1998,rl,-1.41
TUV,1998,rl,0.88
TUR,1998,rl,-0.1
UGA,1998,rl,-0.65
UKR,1998,rl,-0.98
ARE,1998,rl,0.72
GBR,1998,rl,1.73
USA,1998,rl,1.57
URY,1998,rl,0.62
UZB,1998,rl,-1.26
VUT,1998,rl,0.33
VEN,1998,rl,-0.71
VNM,1998,rl,-0.4
WBG,1998,rl,-0.05
YEM,1998,rl,-1.39
ZMB,1998,rl,-0.47
ZWE,1998,rl,-0.77
AFG,1998,rq,-2.06
ALB,1998,rq,-0.44
DZA,1998,rq,-0.88
ADO,1998,rq,1.25
AGO,1998,rq,-1.45
ATG,1998,rq,0.77
ARG,1998,rq,0.52
ARM,1998,rq,-0.25
AUS,1998,rq,1.43
AUT,1998,rq,1.35
AZE,1998,rq,-1.05
BHS,1998,rq,1.01
BHR,1998,rq,0.76
BGD,1998,rq,-1.05
BRB,1998,rq,1.28
BLR,1998,rq,-1.5
BEL,1998,rq,1.01
BLZ,1998,rq,0.2
BEN,1998,rq,-0.15
BMU,1998,rq,1.48
BTN,1998,rq,-0.41
BOL,1998,rq,0.17
BIH,1998,rq,-1.03
BWA,1998,rq,0.83
BRA,1998,rq,0.33
BRN,1998,rq,0.89
BGR,1998,rq,0.19
BFA,1998,rq,-0.23
BDI,1998,rq,-1.58
KHM,1998,rq,-0.16
